,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Dennis Kane,23,5433.26087,73620.95652,144.282,3.347826087,0.108695652,16.39477826,0,1,0.173913043,0.565217391,0.260869565,0.130434783,0.043478261,0.086956522,0.086956522,0,0.043478261,0,0,0.043478261,0.130434783,0.043478261,0,0.130434783,0.130434783,0.130434783,0,0,1,0,0,0.130434783,0.130434783,0.52173913,0.217391304,2285.234029,30033.01603,229.32779,1.84904633,0.19285662,47.26117058,0,0,0.387553388,0.506869802,0.448977759,0.344350222,0.208514414,0.288104066,0.288104066,0.208514414,0,0.208514414,0.344350222,0.208514414,0.344350222,0.344350222,0.344350222,0,0,0,0,0.344350222,0.344350222,0.510753918,0.421741168,2222,10024,1.392,1,0,-89.089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3579.5,48185,22.332,2,0,3.8904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275,92105,32.4,3,0,10.5072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6635,98105,165.487,5,0.2,25.1365,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9720,98115,8,0.8,135.219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dennis Pardue,14,5859.5,69149.64286,391.4802857,3.571428571,0.185714286,112.2737,0,1,0.071428571,0.928571429,0,0,0.142857143,0.214285714,0.357142857,0.071428571,0,0,0,0.071428571,0,0,0,0.071428571,0,0.071428571,0,0,0,0,1,0.142857143,0.142857143,0.214285714,0.5,2342.471829,25630.72674,1196.689631,1.869359648,0.262699427,444.8078634,0,0,0.267261242,0.267261242,0,0,0.36313652,0.425815314,0.497245158,0,0,0.267261242,0,0,0.267261242,0,0.267261242,0,0,0,0,0.36313652,0.36313652,0.425815314,0.518874522,1595,19120,3.6,1,0,-191.619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536.75,54975.25,17.052,2,0,1.78845,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6463,75317.5,36.332,3,0.1,3.935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7818.75,89760.75,102.6575,5,0.2,22.664925,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8482,94110,7,0.8,1644.2913,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1
Denny Blanton,14,3417.357143,12486.5,122.2637143,4.428571429,0.028571429,31.35065714,0,1,0.071428571,0.642857143,0.285714286,0.214285714,0.071428571,0.142857143,0.142857143,0,0,0,0,0,0.071428571,0.142857143,0,0,0.071428571,0.142857143,0,0,1,0,0,0,0,0.857142857,0.142857143,1783.171876,12266.57059,159.5666275,2.31098666,0.072627304,52.56321739,0,0,0.267261242,0.497245158,0.468807231,0.425815314,0.267261242,0.36313652,0.36313652,0,0,0,0.267261242,0.36313652,0,0.267261242,0.36313652,0,0,0,0,0,0,0.36313652,0.36313652,2232,1841,7.31,1,0,3.0861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.25,10011,41.3775,3,0,11.1465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2456.5,10011,65.35,4,0,15.9316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3262.25,10011,112.3,6,0,30.3251,0,1,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6663,46350,8,0.2,210.4942,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
Denny Joy,5,6469,73325.2,402.504,4,0,96.607,0.2,1,0.8,0.2,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0.2,0,0,0,0,0,1,0,0.2,0,0.4,0.4,3759.514131,29515.35503,606.4336652,2,0,157.8856635,0.447213595,0,0.447213595,0.447213595,0,0,0,0,0,0.547722558,0,0,0.547722558,0,0.447213595,0,0,0,0,0,0,0.447213595,0,0.547722558,0.547722558,636,31088,39.88,2,0,11.1664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4719,53209,45.36,3,0,21.7728,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8563,94109,79.44,3,0,28.5984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9213,94110,392.94,5,0,43.2234,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9214,94110,7,0,378.274,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
Denny Ordway,13,4501,58128,100.0024231,3.692307692,0.157692308,-2.992969231,0,1,0.076923077,0.692307692,0.230769231,0.153846154,0.076923077,0.153846154,0.076923077,0,0,0,0.153846154,0,0,0,0,0.153846154,0.076923077,0.076923077,0,0.076923077,1,0,0,0.076923077,0.230769231,0.230769231,0.461538462,2567.580573,32706.42488,108.8645665,1.182131929,0.128850938,47.70194948,0,0,0.277350098,0.480384461,0.43852901,0.375533808,0.277350098,0.375533808,0.277350098,0,0.375533808,0,0,0,0.375533808,0.277350098,0.277350098,0.277350098,0,0,0,0.277350098,0.43852901,0.43852901,0.518874522,385,10035,7.152,2,0,-157.0095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,33024,25.344,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,43229,73.28,3,0.2,4.887,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,85204,102.72,5,0.2,15.921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8806,98103,6,0.45,37.236,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
Dianna Arnett,8,5239,43384.5,19.595,3.375,0.125,7.0988,0,1,0.125,0.75,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0.125,0,0,0.375,0,0,0,0,0,0,1,0,0,0.25,0.75,3880.015243,23182.4744,14.95204124,1.767766953,0.103509834,7.350966839,0,0,0.353553391,0.46291005,0.353553391,0.353553391,0.353553391,0.353553391,0.353553391,0,0,0,0.353553391,0,0.51754917,0,0,0,0,0,0,0,0,0.46291005,0.46291005,1749,20016,3.152,2,0,0.4728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,22602,8.79,2,0,1.0761,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3850.5,43130,13.536,2.5,0.2,4.1762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9621.25,51621.25,34.092,4.5,0.2,12.2832,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,1,9623,77095,6,0.2,19.2384,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
Dianna Vittorini,15,3948.2,50758.13333,222.7724667,4.133333333,0.113333333,23.54751333,0.266666667,1,0,0.666666667,0.333333333,0.133333333,0.066666667,0,0.133333333,0,0,0,0.066666667,0,0,0.066666667,0,0.066666667,0.2,0.2,0.066666667,0,1,0,0,0.133333333,0.066666667,0.333333333,0.466666667,3542.718875,34519.13569,253.2717073,2.199567057,0.18847761,27.83423552,0.457737708,0,0,0.487950036,0.487950036,0.351865775,0.25819889,0,0.351865775,0,0.25819889,0,0,0.25819889,0.25819889,0.414039336,0.414039336,0,0,0,0,0.351865775,0.25819889,0.487950036,0.516397779,582,11561,6.783,2,0,-4.7481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.5,11572,31.326,3,0,5.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,55407,122.97,3,0,9.7164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5341.5,80219,341.576,5,0.2,41.69745,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9986,90049,10,0.7,89.9548,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
Dianna Wilson,11,2349.545455,62045.63636,479.2389091,3.454545455,0.036363636,122.6141455,0,1,0.181818182,0.545454545,0.272727273,0,0.090909091,0.090909091,0.090909091,0,0.090909091,0,0,0,0,0,0,0.181818182,0.272727273,0.090909091,0,0.090909091,0,0,1,0.272727273,0,0.454545455,0.272727273,2651.0959,20608.67473,675.5987625,1.863525496,0.080903983,209.7730536,0,0,0.404519917,0.522232968,0.467099366,0,0.301511345,0.301511345,0.301511345,0.301511345,0,0,0,0,0.404519917,0.467099366,0.301511345,0.301511345,0,0,0,0.467099366,0,0.522232968,0.467099366,245,40214,14.78,1,0,-8.4294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.5,51624.5,41.23,2,0,11.2349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,55044,166.72,3,0,25.497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082.5,73534,607.161,4.5,0,88.33625,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1,0.5,7191,94601,7,0.2,580.5394,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
Dionis Lloyd,12,4061,59601.66667,294.9435,2.75,0.05,-4.399,0,1,0.166666667,0.583333333,0.25,0.083333333,0,0.083333333,0,0.083333333,0,0,0.083333333,0,0.083333333,0.166666667,0.083333333,0.166666667,0.083333333,0.083333333,0,0,0,1,0,0.083333333,0.083333333,0.25,0.583333333,1957.048055,31354.7619,528.2874877,1.712255291,0.090453403,107.2070423,0,0,0.389249472,0.514928651,0.452267017,0.288675135,0,0.288675135,0,0,0.288675135,0,0.288675135,0.389249472,0.389249472,0.288675135,0.288675135,0,0,0,0,0.288675135,0.288675135,0.452267017,0.514928651,1117,10024,3.28,1,0,-337.806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,44147,21.375,1,0,7.12845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111.5,48227,78.93,2.5,0,20.451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5167.25,91360,199.735,4,0.05,29.9185,0,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,6837,99207,6,0.2,70.219,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
Don Jones,13,4283.846154,55881.38462,192.4375385,4,0.069230769,26.55785385,0,1,0.307692308,0.538461538,0.153846154,0.153846154,0,0,0.153846154,0,0.153846154,0,0.076923077,0.076923077,0.153846154,0.076923077,0,0.153846154,0,0,0,0,0,1,0,0.230769231,0,0.076923077,0.692307692,2390.243497,36032.7877,432.820382,1.870828693,0.110940039,41.99518168,0,0,0.480384461,0.518874522,0.375533808,0.375533808,0,0,0.375533808,0.375533808,0.277350098,0.277350098,0.375533808,0.277350098,0.375533808,0,0,0,0,0,0,0.43852901,0,0.277350098,0.480384461,326,2895,12.67,1,0,-23.7822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,19140,20.7,3,0,4.5612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,72209,45.78,4,0,14.9744,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5314,85281,114.2,5,0.2,22.89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8483,94110,7,0.3,122.3856,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1
Don Miller,10,6457.3,36776.1,137.6792,3.3,0.17,19.97688,0,1,0.3,0.6,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.3,0,0,0.2,0,0.2,0,0,0,1,0,0.3,0,0.7,0,1351.599879,29431.09579,236.9813466,2.213594362,0.211081869,34.59770705,0,0,0.483045892,0.516397779,0.316227766,0.316227766,0,0,0.316227766,0,0,0.316227766,0.483045892,0,0.421637021,0,0.421637021,0,0,0,0,0.483045892,0,0.483045892,0,5382,10035,9.81,1,0,-6.867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5397.25,10035,16.736,2,0,4.1526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,5438.5,32137,22.955,2.5,0.2,6.0823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8026.75,65836.75,177.71,4.75,0.2,14.2614,0,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.75,0,1,0,8029,77070,8,0.7,108.1752,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0
Don Weiss,9,4071.555556,67605.66667,38.23111111,2.333333333,0.177777778,7.7408,0,1,0.111111111,0.888888889,0,0,0.111111111,0.333333333,0.111111111,0,0,0,0,0,0.111111111,0.111111111,0,0.111111111,0,0.111111111,0,0,1,0,0,0,0,0.555555556,0.444444444,3699.150143,31680.69811,42.49447088,1.118033989,0.185592145,12.58668294,0,0,0.333333333,0.333333333,0,0,0.333333333,0.5,0.333333333,0,0,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0.527046277,0.527046277,1078,10024,3.424,1,0,-6.8816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,38301,6.88,2,0,1.7024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,75220,16.192,2,0.2,2.322,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7848,98105,63.488,3,0.2,8.4888,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9313,98105,4,0.6,33.5888,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
Dorothy Badders,14,6351.428571,44673.21429,279.2002,4.357142857,0.151428571,7.809071429,0,1,0.214285714,0.714285714,0.071428571,0.071428571,0.071428571,0.142857143,0.071428571,0.142857143,0,0,0.071428571,0,0.071428571,0.071428571,0,0.142857143,0,0.142857143,0,0,0,1,0,0.142857143,0,0,0.857142857,2129.681367,24453.00127,359.802929,2.619663597,0.218627085,54.73722223,0,0,0.425815314,0.468807231,0.267261242,0.267261242,0.267261242,0.36313652,0.267261242,0,0.267261242,0,0.267261242,0.267261242,0.36313652,0,0.36313652,0,0,0,0,0.36313652,0,0,0.36313652,2218,19711,2.816,1,0,-119.1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670.25,21684.25,9.587,2.25,0,0.2464,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6783.5,37318,63.78,4,0.1,3.68025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7640.75,72701,578.0886,6,0.2,26.23965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9075,76106,10,0.8,101.6508,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
Dorothy Dickinson,9,6067.888889,60883.88889,29.94911111,3.666666667,0.244444444,4.048266667,0,1,0,0.888888889,0.111111111,0.111111111,0,0.111111111,0.222222222,0,0,0,0,0.111111111,0,0.111111111,0,0.222222222,0,0.111111111,0,0,1,0,0,0.111111111,0,0,0.888888889,1740.762796,28642.56012,26.3440056,2.397915762,0.32829526,11.52545179,0,0,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.440958552,0,0,0.333333333,0,0.333333333,0.440958552,0,0.333333333,0,0,0,0,0.333333333,0,0,0.333333333,4107,19134,3.304,1,0,-13.8278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049,38109,8.134,2,0,-6.8992,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5116,60610,25.06,3,0.2,7.065,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7394,90049,39.128,5,0.2,13.9972,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8969,90049,7,0.8,15.824,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1
Dorothy Wardle,10,4468,49027.3,120.4854,4.4,0.17,-26.68966,0,1,0.3,0.5,0.2,0.1,0,0,0,0.2,0,0,0,0.1,0.1,0,0,0.3,0.1,0,0.1,0,0,1,0,0.3,0,0.3,0.4,3526.304739,27474.88142,144.489474,2.503331114,0.17669811,126.7590733,0,0,0.483045892,0.527046277,0.421637021,0.316227766,0,0,0,0,0,0.316227766,0.316227766,0,0.483045892,0.316227766,0,0,0,0,0,0.483045892,0,0.483045892,0.516397779,131,7090,12.96,2,0,-376.6932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.25,42533,22.467,3,0,-7.6347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542.5,43229,69.137,3,0.2,6.4254,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6415.5,45373,167.46,5.75,0.2,11.48805,0,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0.75,1,9093,98026,9,0.5,86.3856,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1
Dorris liebe,6,2830.666667,70993.5,125.9336667,3.166666667,0.216666667,29.20646667,0.166666667,1,0.333333333,0.666666667,0,0,0.166666667,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,1,0,0,0,0.166666667,0.833333333,2500.806563,36568.95707,261.3960354,0.98319208,0.299443929,58.12041583,0.40824829,0,0.516397779,0.516397779,0,0,0.40824829,0,0.40824829,0.40824829,0,0,0.40824829,0.40824829,0,0,0.40824829,0,0,0,0,0,0,0.40824829,0.40824829,262,10035,1.624,2,0,-4.466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.5,52455.25,15.264,3,0.025,1.0362,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2725.5,87805.5,17.88,3,0.15,5.5584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5146.75,98105,38.28,3,0.2,18.393,0,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5285,98105,5,0.8,146.388,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
Doug Bickford,11,3957.363636,74735.54545,180.8227273,3.727272727,0.145454545,39.89101818,0,1,0,0.909090909,0.090909091,0,0.090909091,0.090909091,0.272727273,0,0,0.090909091,0,0,0,0,0,0.181818182,0,0.272727273,0,0,1,0,0,0,0,0.454545455,0.545454545,3063.041765,29799.00368,291.8694213,2.148995537,0.093419873,104.1193953,0,0,0,0.301511345,0.301511345,0,0.301511345,0.301511345,0.467099366,0,0,0,0,0,0.404519917,0,0.467099366,0,0,0,0,0,0,0.522232968,0.522232968,335,28205,4.752,1,0,-67.851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.5,57255.5,24.209,2,0.1,2.9811,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048,90045,43.584,4,0.2,9.534,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5783,94109.5,218.398,5,0.2,27.6826,0,1,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,8524,98105,7,0.2,335.9944,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
Doug Jacobs,8,1160.25,20914.25,419.54975,5.375,0.0625,91.44555,0,1,0.125,0.75,0.125,0,0.125,0.25,0.125,0,0.125,0,0,0,0,0,0,0,0.125,0.25,0,0,1,0,0,0,0,0.125,0.875,517.0929041,30826.52305,645.2463253,3.852179346,0.091612538,175.6836183,0,0,0.353553391,0.46291005,0.353553391,0,0.353553391,0.46291005,0.353553391,0.353553391,0,0,0,0,0,0.353553391,0.46291005,0,0,0,0,0,0,0.353553391,0.353553391,681,10009,3.2,2,0,1.376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.75,10009,32.703,2.75,0,4.1479,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1249.5,10016.5,66.78,4,0,17.9955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1251.25,10024,525.4605,6.75,0.125,61.88985,0,1,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,2234,97206,13,0.2,511.368,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
Doug O'Connell,11,7899,44145.63636,115.2105455,3.272727273,0.090909091,26.73341818,0.090909091,1,0.363636364,0.454545455,0.181818182,0.090909091,0,0,0.090909091,0,0.272727273,0,0,0,0.090909091,0,0,0.363636364,0.090909091,0,0,0,1,0,0,0,0,0.272727273,0.727272727,1094.297766,35128.14535,112.0094884,2.195035721,0.104446594,33.17990287,0.301511345,0,0.504524979,0.522232968,0.404519917,0.301511345,0,0,0.301511345,0.467099366,0,0,0.301511345,0,0.504524979,0.301511345,0,0,0,0,0,0,0,0.467099366,0.467099366,5838,1841,10.368,1,0,1.5588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304.5,7501,16.215,2,0,5.9154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8045,33437,76.64,3,0,9.3312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8520.5,74319.5,191.085,3.5,0.2,36.1895,0,1,1,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1,9254,90036,9,0.2,106.9578,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
